UserID,letter,from_x,from_y,to_x,to_y,timeStamp
1657211007756,2,0,1,1,1,11:43:44
1657211007756,10,2,0,1,0,11:43:48
1657211007756,1,0,0,0,1,11:44:01
1657211007756,9,1,1,1,0,11:44:04
1657211007756,2,2,1,1,1,11:44:05
1657211007756,2,1,1,2,1,11:43:54
1657211007756,9,0,1,1,1,11:43:55
1657211007756,10,0,0,1,0,11:44:11
1657211007756,10,1,0,0,0,11:44:02
1657211007756,7,2,0,2,1,11:44:07
1657211007756,9,1,0,2,0,11:44:08
1657211007756,5,1,3,1,2,11:44:23
1657211007756,1,0,1,0,0,11:44:12
1657211007756,2,1,1,0,1,11:44:13
1657211007756,6,1,2,1,1,11:44:21
1657211007756,8,2,3,1,3,11:44:37
1657211007756,11,2,2,2,3,11:44:46
1657211007756,7,2,1,2,2,11:44:48
1657211007756,9,2,0,2,1,11:44:52
1657211007756,10,1,0,2,0,11:44:53
1657211007756,6,1,1,1,0,11:44:56
1657211007756,5,1,2,1,1,11:44:57
1657211007756,7,2,2,1,2,11:45:00
1657211007756,9,2,1,2,2,11:45:01
1657211007756,10,2,0,2,1,11:45:02
1657211007756,6,1,0,2,0,11:45:03
1657211007756,5,1,1,1,0,11:45:04
1657211007756,10,2,1,1,1,11:45:08
1657211007756,6,2,0,2,1,11:45:10
1657211007756,6,2,1,2,0,11:45:14
1657211007756,9,2,2,2,1,11:45:15
1657211007756,9,2,1,2,2,11:45:21
1657211007756,10,1,1,2,1,11:45:22
1657211007756,7,1,2,1,1,11:45:31
1657211007756,9,2,2,1,2,11:45:35
1657211007756,10,2,1,2,2,11:45:37
1657211007756,6,2,0,2,1,11:45:38
1657211007756,5,1,0,2,0,11:45:40
1657211007756,7,1,1,1,0,11:45:42
1657211007756,6,2,1,1,1,11:45:52
1657211007756,10,2,2,2,1,11:45:54
1657211007756,9,1,2,2,2,11:45:59
1657211007756,6,1,1,1,2,11:46:03
1657211007756,10,2,1,1,1,11:46:06
1657211007756,7,1,0,2,0,11:46:09
1657211007756,10,1,1,1,0,11:46:10
1657211007756,5,2,0,2,1,11:46:07
1657211007756,10,1,0,2,0,11:46:19
1657211007756,5,2,1,1,1,11:46:13
1657211007756,7,2,0,2,1,11:46:17
1657211007756,6,1,2,1,1,11:46:27
1657211007756,5,1,1,1,0,11:46:20
1657211007756,8,1,3,1,2,11:46:29
1657211007756,11,2,3,1,3,11:46:31
1657211007756,9,2,2,2,3,11:46:32
1657211007756,7,2,1,2,2,11:46:33
1657211007756,6,1,1,2,1,11:46:35
1657211007756,8,1,2,1,1,11:46:40
1657211007756,7,2,2,1,2,11:46:41
1657211007756,6,2,1,2,2,11:46:52
1657211007756,8,1,1,2,1,11:46:54
1657211007756,7,1,2,1,1,11:46:58
1657211007756,9,2,3,1,3,11:47:04
1657211007756,6,2,2,2,3,11:47:07
1657211007756,11,1,2,2,2,11:47:08
1657211007756,11,1,3,1,2,11:46:59
1657211007756,8,2,1,1,1,11:47:16
1657211007756,11,2,2,2,1,11:47:21
1657211007756,6,2,3,2,2,11:47:23
1657211007756,7,1,1,1,2,11:47:11
1657211007756,9,1,3,2,3,11:47:27
1657211007756,7,1,2,1,3,11:47:31
1657211007756,8,1,1,1,2,11:47:32
1657211007756,6,2,2,1,2,11:47:36
1657211007756,9,2,3,2,2,11:47:39
1657211007756,8,1,2,1,1,11:47:35
1657211007756,8,1,1,1,2,11:47:46
1657211007756,7,1,3,2,3,11:47:43
1657211007756,6,1,2,1,3,11:47:44
1657211007756,11,2,1,1,1,11:47:48
1657211007756,9,2,2,2,1,11:47:50
1657211007756,7,2,3,2,2,11:47:52
1657211007756,6,1,3,2,3,11:47:53
1657211007756,8,1,2,1,3,11:47:54
1657211007756,7,2,2,1,2,11:47:57
1657211007756,9,2,1,2,2,11:47:58
1657211007756,11,1,1,2,1,11:48:01
1657211007756,5,1,0,1,1,11:48:09
1657211007756,10,2,0,1,0,11:48:10
1657211007756,11,2,1,2,0,11:48:10
1657211007756,9,2,2,2,1,11:48:11
1657211007756,6,2,3,2,2,11:48:12
1657211007756,5,1,1,2,1,11:48:24
1657211007756,9,2,1,2,2,11:48:23
1657211007756,10,1,0,1,1,11:48:31
1657211007756,11,2,0,1,0,11:48:33
1657211007756,5,2,1,2,0,11:48:34
1657211007756,10,1,1,2,1,11:48:36
1657211007756,10,2,1,1,1,11:48:40
1657211007756,9,2,2,2,1,11:48:41
1657211007756,6,2,3,2,2,11:48:42
1657211007756,6,2,2,2,3,11:48:44
1657211007756,7,1,2,2,2,11:48:47
1657211007756,7,2,2,1,2,11:48:50
1657211007756,9,2,1,2,2,11:48:52
1657211007756,10,1,1,2,1,11:48:54
1657211007756,11,1,0,1,1,11:48:56
1657211007756,5,2,0,1,0,11:48:56
1657211007756,10,2,1,2,0,11:49:02
1657211007756,9,2,2,2,1,11:49:08
1657211007756,7,1,2,2,2,11:49:13
1657211007756,11,1,1,1,2,11:49:14
1657211007756,9,2,1,1,1,11:49:15
1657211007756,7,2,2,2,1,11:49:16
1657211007756,11,1,2,2,2,11:49:17
1657211007756,9,1,1,1,2,11:49:26
1657211007756,7,2,1,1,1,11:49:27
1657211007756,11,2,2,2,1,11:49:32
1657211007756,9,1,2,2,2,11:49:33
1657211007756,8,1,3,1,2,11:49:36
1657211007756,6,2,3,1,3,11:49:37
1657211007756,9,2,2,2,3,11:49:41
1657211007756,8,1,2,2,2,11:49:46
1657211007756,6,1,3,1,2,11:49:47
1657211007756,9,2,3,1,3,11:49:49
1657211007756,8,2,2,2,3,11:49:50
1657211007756,11,2,1,2,2,11:49:53
1657211007756,7,1,1,2,1,11:49:55
1657211007756,11,2,2,1,2,11:49:58
1657211007756,6,1,2,1,1,11:49:56
1657211007756,7,2,1,2,2,11:49:58
1657211007756,7,2,2,2,1,11:50:04
1657211007756,8,2,3,2,2,11:50:06
1657211007756,9,1,3,2,3,11:50:07
1657211007756,11,1,2,1,3,11:50:09
1657211007756,8,2,2,1,2,11:50:10
1657211007756,7,2,1,2,2,11:50:11
1657211007756,7,2,2,2,1,11:50:14
1657211007756,9,2,3,2,2,11:50:15
1657211007756,11,1,3,2,3,11:50:16
1657211007756,8,1,2,1,3,11:50:17
1657211007756,9,2,2,1,2,11:50:20
1657211007756,7,2,1,2,2,11:50:23
1657211007756,7,2,2,2,1,11:50:24
1657211007756,11,2,3,2,2,11:50:25
1657211007756,11,2,2,2,3,11:50:32
1657211007756,7,2,1,2,2,11:50:39
1657211007756,6,1,1,2,1,11:50:44
1657211007756,9,1,2,1,1,11:50:45
1657211007756,7,2,2,1,2,11:50:46
1657211007756,6,2,1,2,2,11:50:48
1657211007756,9,1,1,2,1,11:50:50
1657211007756,9,2,1,1,1,11:50:52
1657211007756,10,2,0,2,1,11:50:54
1657211007756,5,1,0,2,0,11:50:55
1657211007756,9,1,1,1,0,11:50:56
1657211007756,6,2,2,2,1,11:50:58
1657211007756,10,2,1,1,1,11:50:57
1657211007756,7,1,2,2,2,11:51:02
1657211007756,10,1,1,1,2,11:51:03
1657211007756,6,2,1,1,1,11:51:03
1657211007756,6,1,1,1,2,11:51:20
1657211007756,7,2,2,2,1,11:51:16
1657211007756,10,1,2,2,2,11:51:17
1657211007756,7,2,1,1,1,11:51:21
1657211007756,9,1,0,2,0,11:51:24
1657211007756,7,1,1,1,0,11:51:27
1657211007756,6,1,1,1,2,11:51:30
1657211007756,5,2,0,2,1,11:51:24
1657211007756,5,2,1,1,1,11:51:31
1657211007756,9,2,0,2,1,11:51:36
1657211007756,6,1,2,1,1,11:51:29
1657211007756,7,1,0,2,0,11:51:37
1657211007756,5,1,1,1,0,11:51:38
1657211007756,6,1,2,1,1,11:51:45
1657211007756,10,2,2,1,2,11:51:48
1657211007756,9,2,1,2,2,11:51:49
1657211007756,7,2,0,2,1,11:51:51
1657211007756,5,1,0,2,0,11:51:53
1657211007756,6,1,1,1,0,11:51:54
1657211007756,10,1,2,1,1,11:51:55
1657211007756,7,2,1,2,2,11:51:57
1657211007756,9,2,2,1,2,11:51:56
1657211007756,10,1,1,2,1,11:51:59
1657211007756,6,1,0,1,1,11:52:01
1657211007756,5,2,0,1,0,11:52:03
1657211007756,10,2,1,2,0,11:52:07
1657211007756,7,2,2,2,1,11:52:08
1657211007756,9,1,2,2,2,11:52:09
1657211007756,6,1,1,1,2,11:52:10
1657211007756,7,2,1,1,1,11:52:11
1657211007756,9,2,2,2,1,11:52:12
1657211007756,6,1,2,2,2,11:52:19
1657211007756,7,1,1,1,2,11:52:20
1657211007756,9,2,1,1,1,11:52:21
1657211007756,6,2,2,2,1,11:52:22
1657211007756,8,1,3,2,3,11:52:29
1657211007756,11,2,3,2,2,11:52:28
1657211007756,7,1,2,1,3,11:52:30
1657211007756,9,1,1,1,2,11:52:34
1657211007756,6,2,1,1,1,11:52:35
1657211007756,11,2,2,2,1,11:52:38
1657211007756,9,1,2,2,2,11:52:39
1657211007756,7,1,3,1,2,11:52:40
1657211007756,8,2,3,1,3,11:52:41
1657211007756,12,3,3,2,3,11:53:01
1657211007756,15,3,2,3,3,11:53:06
1657211007756,14,3,1,3,2,11:53:07
1657211007756,13,3,0,3,1,11:53:08
1657211007756,10,2,0,3,0,11:53:14
1657211007756,11,2,1,2,0,11:53:17
1657211007756,9,2,2,2,1,11:53:18
1657211007756,14,3,2,2,2,11:53:21
1657211007756,13,3,1,3,2,11:53:22
1657211007756,10,3,0,3,1,11:53:23
1657211007756,9,2,1,2,0,11:53:24
1657211007756,11,2,0,3,0,11:53:24
1657211007756,10,3,1,2,1,11:53:26
1657211007756,11,3,0,3,1,11:53:28
1657211007756,11,3,1,3,0,11:53:30
1657211007756,11,3,0,3,1,11:53:32
1657211007756,9,2,0,3,0,11:53:33
1657211007756,10,2,1,2,0,11:53:34
1657211007756,11,3,1,2,1,11:53:36
1657211007756,14,2,2,3,2,11:53:42
1657211007756,13,3,2,3,1,11:53:41
1657211007756,11,2,1,2,2,11:53:44
1657211007756,10,2,0,2,1,11:53:45
1657211007756,9,3,0,2,0,11:53:47
1657211007756,13,3,1,3,0,11:53:48
1657211007756,14,3,2,3,1,11:53:49
1657211007756,15,3,3,3,2,11:53:50
1657211007756,6,2,2,2,3,11:48:20
1657211180966,1,1,0,1,1,12:29:56
1657211180966,1,1,1,1,0,12:30:02
1657211180966,3,1,2,1,1,12:30:17
1657211180966,2,0,2,1,2,12:30:18
1657211180966,5,0,1,0,2,12:30:20
1657211180966,6,0,0,0,1,12:30:23
1657211180966,3,1,1,1,0,12:30:28
1657211180966,6,0,1,1,1,12:30:35
1657211180966,1,1,0,0,0,12:30:24
1657211180966,6,1,1,0,1,12:30:52
1657211180966,2,1,2,1,1,12:31:04
1657211180966,6,0,1,0,2,12:31:06
1657211180966,3,1,0,1,1,12:31:11
1657211180966,2,1,1,0,1,12:31:07
1657211180966,5,0,2,1,2,12:31:05
1657211180966,3,1,1,1,0,12:31:16
1657211180966,6,0,2,1,2,12:31:19
1657211180966,5,1,2,1,1,12:31:17
1657211180966,6,1,2,0,2,12:31:22
1657211180966,7,2,2,1,2,12:31:24
1657211180966,11,2,3,2,2,12:31:34
1657211180966,12,3,3,2,3,12:31:36
1657211180966,12,2,3,3,3,12:31:52
1657211180966,8,1,3,2,3,12:31:59
1657211180966,7,1,2,1,3,12:32:04
1657211180966,5,1,1,1,2,12:32:07
1657211180966,3,1,0,1,1,12:32:09
1657211180966,1,0,0,1,0,12:32:21
1657211180966,2,0,1,0,0,12:32:23
1657211180966,3,1,1,0,1,12:32:25
1657211180966,5,1,2,1,1,12:32:26
1657211180966,2,0,0,0,1,12:32:31
1657211180966,1,1,0,0,0,12:32:33
1657211180966,5,1,1,1,0,12:32:34
1657211180966,6,1,2,1,1,12:32:36
1657211180966,7,1,3,1,2,12:32:38
1657211180966,6,0,2,1,2,12:32:28
1657211180966,3,0,1,0,2,12:32:29
1657211180966,8,2,3,1,3,12:32:39
1657211180966,12,3,3,2,3,12:32:41
1657211281011,6,0,0,1,0,12:30:31
1657211281011,1,1,0,1,1,12:30:29
1657211281011,1,1,1,0,1,12:30:35
1657211281011,6,1,0,1,1,12:30:39
1657211281011,5,0,0,1,0,12:30:40
1657211281011,1,0,1,0,0,12:30:42
1657211281011,2,0,2,0,1,12:30:43
1657211281011,7,2,2,1,2,12:30:48
1657211281011,3,1,2,0,2,12:30:44
1657211281011,11,2,3,2,2,12:30:51
1657211281011,5,0,1,0,0,12:30:33
1657211281011,12,3,3,2,3,12:30:52
1657210928959,5,0,1,1,1,11:30:49
1657210928959,6,0,0,0,1,11:30:52
1657210928959,1,1,0,0,0,11:30:53
1657210928959,5,1,1,1,0,11:30:54
1657210928959,7,2,2,1,2,11:31:01
1657210928959,11,2,3,2,2,11:31:03
1657210928959,6,0,1,1,1,11:30:56
1657210928959,2,0,2,0,1,11:30:57
1657210928959,3,1,2,0,2,11:30:58
1657210928959,12,3,3,2,3,11:31:04
1657211301879,5,0,1,0,0,09:30:57
1657211301879,6,1,0,1,1,09:31:01
1657211301879,5,0,0,1,0,09:31:02
1657211301879,1,0,1,0,0,09:31:04
1657211301879,1,1,0,1,1,09:30:53
1657211301879,3,1,2,0,2,09:31:09
1657211301879,6,0,0,1,0,09:30:55
1657211301879,1,1,1,0,1,09:30:58
1657211301879,7,2,2,1,2,09:31:11
1657211301879,11,2,3,2,2,09:31:13
1657211301879,12,3,3,2,3,09:31:14
1657211301879,2,0,2,0,1,09:31:07
1657211228952,5,0,1,1,1,12:31:02
1657211228952,6,0,0,0,1,12:31:09
1657211228952,1,1,0,0,0,12:31:12
1657211228952,5,1,1,1,0,12:31:17
1657211228952,2,0,2,0,1,12:31:21
1657211228952,6,0,1,1,1,12:31:19
1657211228952,3,1,2,0,2,12:31:24
1657211228952,7,2,2,1,2,12:31:27
1657211228952,11,2,3,2,2,12:31:31
1657211228952,12,3,3,2,3,12:31:33
1657211262958,5,0,1,1,1,11:31:22
1657211262958,6,0,0,0,1,11:31:26
1657211262958,1,1,0,0,0,11:31:32
1657211262958,5,1,1,1,0,11:31:34
1657211262958,6,0,1,1,1,11:31:36
1657211262958,2,0,2,0,1,11:31:37
1657211262958,3,1,2,0,2,11:31:38
1657211262958,7,2,2,1,2,11:31:42
1657211262958,11,2,3,2,2,11:31:45
1657211262958,12,3,3,2,3,11:31:46
1657211050500,5,0,1,1,1,12:31:25
1657211050500,6,0,0,0,1,12:31:31
1657211050500,1,1,0,0,0,12:31:36
1657211050500,5,1,1,1,0,12:31:43
1657211050500,2,0,2,0,1,12:31:51
1657211050500,6,0,1,1,1,12:31:47
1657211050500,3,1,2,0,2,12:31:55
1657211050500,7,2,2,1,2,12:32:01
1657211050500,12,3,3,2,3,12:32:16
1657211050500,11,2,3,2,2,12:32:11
1657211232699,6,0,0,0,1,11:32:53
1657211232699,5,1,1,1,0,11:32:55
1657211232699,6,0,1,1,1,11:32:56
1657211232699,2,0,2,0,1,11:32:57
1657211232699,3,1,2,0,2,11:32:58
1657211232699,1,1,0,0,0,11:32:55
1657211232699,7,2,2,1,2,11:33:00
1657211232699,11,2,3,2,2,11:33:02
1657211232699,12,3,3,2,3,11:33:03
1657211232699,5,0,1,1,1,11:32:51
1657211427113,1,1,0,1,1,11:33:14
1657211427113,6,0,0,1,0,11:33:15
1657211427113,5,0,1,0,0,11:33:15
1657211427113,1,1,1,0,1,11:33:16
1657211427113,6,1,0,1,1,11:33:18
1657211427113,5,0,0,1,0,11:33:18
1657211427113,2,0,2,0,1,11:33:20
1657211427113,3,1,2,0,2,11:33:20
1657211427113,7,2,2,1,2,11:33:22
1657211427113,11,2,3,2,2,11:33:31
1657211427113,12,3,3,2,3,11:33:31
1657211427113,1,0,1,0,0,11:33:19
1657211302464,5,0,1,1,1,09:33:50
1657211302464,6,0,0,0,1,09:33:51
1657211302464,1,1,0,0,0,09:33:52
1657211302464,5,1,1,1,0,09:33:53
1657211302464,6,0,1,1,1,09:33:54
1657211302464,2,0,2,0,1,09:33:54
1657211302464,3,1,2,0,2,09:33:55
1657211302464,12,3,3,2,3,09:34:03
1657211302464,7,2,2,1,2,09:33:58
1657211302464,11,2,3,2,2,09:34:02
1657211010904,10,1,1,2,1,09:34:29
1657211010904,6,0,0,0,1,09:34:33
1657211010904,10,2,1,1,1,09:34:27
1657211010904,5,1,1,1,0,09:34:40
1657211010904,10,2,1,1,1,09:34:41
1657211010904,1,1,0,0,0,09:34:34
1657211010904,7,2,2,2,1,09:34:42
1657211010904,3,1,2,2,2,09:34:45
1657211010904,5,0,1,1,1,09:34:32
1657211010904,2,0,2,1,2,09:34:49
1657211010904,2,1,2,0,2,09:34:50
1657211010904,3,2,2,1,2,09:34:51
1657211010904,7,2,1,2,2,09:34:52
1657211010904,6,0,1,1,1,09:34:54
1657211010904,3,1,2,0,2,09:34:58
1657211010904,7,2,2,1,2,09:35:01
1657211010904,10,1,1,2,1,09:34:53
1657211010904,11,2,3,2,2,09:35:08
1657211010904,2,0,2,0,1,09:34:57
1657211010904,12,3,3,2,3,09:35:09
1657211003033,1,1,0,1,1,12:34:37
1657211003033,6,0,0,1,0,12:34:39
1657211003033,5,0,1,0,0,12:34:41
1657211003033,1,1,1,0,1,12:34:42
1657211003033,5,0,0,1,0,12:34:44
1657211003033,1,0,1,0,0,12:34:45
1657211003033,2,0,2,0,1,12:34:46
1657211003033,3,1,2,0,2,12:34:48
1657211003033,7,2,2,1,2,12:34:53
1657211003033,11,2,3,2,2,12:34:56
1657211003033,6,1,0,1,1,12:34:43
1657211003033,12,3,3,2,3,12:34:56
1657211552048,2,0,2,0,1,11:43:10
1657211552048,5,0,1,1,1,11:43:03
1657211552048,3,1,2,0,2,11:43:13
1657211552048,7,2,2,1,2,11:43:24
1657211552048,11,2,3,2,2,11:43:28
1657211552048,12,3,3,2,3,11:43:32
1657211552048,12,2,3,3,3,11:43:53
1657211552048,11,2,2,2,3,11:44:07
1657211552048,7,1,2,2,2,11:44:12
1657211552048,5,1,1,1,2,11:44:18
1657211552048,2,0,1,1,1,11:44:27
1657211552048,6,0,0,0,1,11:44:29
1657211552048,1,1,0,0,0,11:44:31
1657211552048,9,2,0,1,0,11:44:44
1657211552048,10,2,1,2,0,11:44:49
1657211552048,2,1,1,2,1,11:44:58
1657211552048,5,1,2,1,1,11:45:03
1657211552048,3,0,2,1,2,11:45:05
1657211552048,6,0,1,0,2,11:45:10
1657211552048,5,1,1,0,1,11:45:14
1657211552048,2,2,1,1,1,11:45:16
1657211552048,10,2,0,2,1,11:45:20
1657211552048,9,1,0,2,0,11:45:22
1657211552048,2,1,1,1,0,11:45:29
1657211552048,3,1,2,1,1,11:45:39
1657211552048,6,0,2,1,2,11:45:41
1657211552048,5,0,1,0,2,11:45:42
1657211552048,3,1,1,0,1,11:45:45
1657211552048,2,1,0,1,1,11:45:48
1657211552048,1,0,0,1,0,11:46:00
1657211552048,1,1,0,0,0,11:46:02
1657211552048,9,2,0,1,0,11:46:09
1657211552048,10,2,1,2,0,11:46:10
1657211552048,7,2,2,2,1,11:46:15
1657211552048,5,0,2,1,2,11:46:18
1657211552048,3,0,1,0,2,11:46:19
1657211552048,2,1,1,0,1,11:46:21
1657211552048,5,1,2,1,1,11:46:22
1657211552048,7,2,1,2,2,11:46:26
1657211552048,6,1,2,2,2,11:46:16
1657211552048,10,2,0,2,1,11:46:27
1657211552048,9,1,0,2,0,11:46:28
1657211552048,5,1,1,1,0,11:46:30
1657211552048,6,2,2,1,2,11:46:24
1657211552048,6,1,2,1,1,11:46:31
1657211552048,11,2,3,2,2,11:46:34
1657211552048,12,3,3,2,3,11:46:36
1657211552048,7,2,2,1,2,11:46:33
1657212053902,6,0,0,0,1,12:46:27
1657212053902,1,1,0,0,0,12:46:28
1657212053902,5,1,1,1,0,12:46:28
1657212053902,1,0,0,0,1,12:46:29
1657212053902,5,0,1,1,1,12:46:26
1657212053902,6,0,1,1,1,12:46:29
1657212053902,1,0,1,0,0,12:46:39
1657212053902,2,0,2,0,1,12:46:40
1657212053902,3,1,2,0,2,12:46:40
1657212053902,12,3,3,2,3,12:46:45
1657212053902,7,2,2,1,2,12:46:43
1657212053902,11,2,3,2,2,12:46:44
1657212459585,5,0,1,1,1,12:50:56
1657212459585,1,1,0,0,0,12:50:59
1657212459585,6,0,0,0,1,12:50:58
1657212459585,5,1,1,1,0,12:51:01
1657212459585,6,0,1,1,1,12:51:02
1657212459585,2,0,2,0,1,12:51:03
1657212459585,3,1,2,0,2,12:51:04
1657212459585,7,2,2,1,2,12:51:11
1657212459585,11,2,3,2,2,12:51:13
1657212459585,12,3,3,2,3,12:51:14
1657213206472,5,0,1,1,1,11:13:06
1657213206472,6,0,0,0,1,11:13:11
1657213206472,1,1,0,0,0,11:13:14
1657213206472,5,1,1,1,0,11:13:23
1657213206472,6,0,1,1,1,11:13:26
1657213206472,2,0,2,0,1,11:13:29
1657213206472,3,1,2,0,2,11:13:31
1657213206472,7,2,2,1,2,11:13:35
1657213206472,11,2,3,2,2,11:13:41
1657213206472,12,3,3,2,3,11:13:44
1657214138357,5,0,1,1,1,13:17:21
1657214138357,6,0,0,0,1,13:17:23
1657214138357,6,0,1,1,1,13:17:26
1657214138357,5,1,1,1,0,13:17:25
1657214138357,1,1,0,0,0,13:17:24
1657214138357,2,0,2,0,1,13:17:27
1657214138357,3,1,2,0,2,13:17:28
1657214138357,7,2,2,1,2,13:17:30
1657214138357,11,2,3,2,2,13:17:32
1657214138357,12,3,3,2,3,13:17:32
1657214448186,1,1,0,1,1,10:25:52
1657214448186,6,0,0,1,0,10:25:58
1657214448186,6,1,0,0,0,10:27:35
1657214448186,1,1,1,1,0,10:27:37
1657214448186,5,0,1,1,1,10:27:39
1657214448186,6,0,0,0,1,10:27:41
1657214448186,1,1,0,0,0,10:27:42
1657214448186,3,1,2,1,1,10:27:57
1657214448186,2,0,2,1,2,10:27:59
1657214448186,5,1,1,1,0,10:27:53
1657214448186,6,0,1,0,2,10:28:01
1657214448186,3,1,1,0,1,10:28:03
1657214448186,2,1,2,1,1,10:28:04
1657214448186,3,0,1,0,2,10:28:08
1657214448186,6,0,2,1,2,10:28:06
1657214448186,2,1,1,0,1,10:28:09
1657214448186,6,1,2,1,1,10:28:12
1657214448186,7,2,2,1,2,10:28:13
1657214448186,11,2,3,2,2,10:28:16
1657214448186,12,3,3,2,3,10:28:17
1657214996530,5,0,1,1,1,13:33:38
1657214996530,1,1,0,0,0,13:33:41
1657214996530,5,1,1,1,0,13:33:45
1657214996530,6,0,0,0,1,13:33:39
1657214996530,6,0,1,1,1,13:33:50
1657214996530,2,0,2,0,1,13:33:51
1657214996530,3,1,2,0,2,13:33:52
1657214996530,7,2,2,1,2,13:33:55
1657214996530,12,3,3,2,3,13:34:00
1657214996530,11,2,3,2,2,13:33:59
1657557945041,5,0,1,1,1,10:47:32
1657557945041,6,0,0,0,1,10:47:33
1657557945041,1,1,0,0,0,10:47:34
1657557945041,5,1,1,1,0,10:47:35
1657557945041,6,0,1,1,1,10:47:35
1657557945041,2,0,2,0,1,10:47:36
1657557945041,7,2,2,1,2,10:47:38
1657557945041,3,1,2,0,2,10:47:37
1657557945041,11,2,3,2,2,10:47:40
1657557945041,12,3,3,2,3,10:47:42
